5.774734414999999717e+04 -1.317807999999999957e+01 2.020000000000000094e-03
5.775134982000000309e+04 -1.317091000000000101e+01 3.670000000000000085e-03
5.775334138999999413e+04 -1.317140999999999984e+01 3.510000000000000099e-03
5.775534015000000363e+04 -1.317365999999999993e+01 1.719999999999999958e-03
5.775734369999999763e+04 -1.318767000000000067e+01 4.899999999999999842e-03
5.775836282000000210e+04 -1.316844999999999999e+01 2.089999999999999844e-03
5.775932242000000406e+04 -1.317384999999999984e+01 2.330000000000000040e-03
5.776133310999999958e+04 -1.317825000000000024e+01 1.610000000000000103e-03
5.776331743999999890e+04 -1.317817000000000149e+01 2.769999999999999893e-03
5.777332812999999442e+04 -1.317252999999999830e+01 2.170000000000000054e-03
5.777433607999999367e+04 -1.317241000000000106e+01 3.010000000000000089e-03
5.777935443999999552e+04 -1.316982999999999926e+01 2.050000000000000173e-03
5.778230460000000312e+04 -1.315326000000000128e+01 5.629999999999999588e-03
5.778336753999999928e+04 -1.315843999999999880e+01 3.080000000000000272e-03
5.778532477000000654e+04 -1.315513999999999939e+01 1.930000000000000075e-03
5.778623157999999239e+04 -1.315603999999999907e+01 1.789999999999999925e-03
5.778923122000000149e+04 -1.314517999999999809e+01 1.689999999999999879e-03
5.779136702999999397e+04 -1.314817000000000036e+01 1.630000000000000155e-03
5.779230367000000115e+04 -1.315892999999999802e+01 2.000000000000000042e-03
5.779933907999999792e+04 -1.316432999999999964e+01 2.820000000000000024e-03
5.780021979999999894e+04 -1.316832000000000136e+01 6.429999999999999952e-03
5.780330032999999821e+04 -1.317472999999999850e+01 1.719999999999999958e-03
5.780436514999999781e+04 -1.317422999999999966e+01 3.550000000000000204e-03
5.780728857999999309e+04 -1.315939999999999976e+01 2.069999999999999792e-03
5.780927952999999252e+04 -1.316442999999999941e+01 2.689999999999999683e-03
5.781026531000000250e+04 -1.318161000000000094e+01 2.880000000000000181e-03
5.781220276000000013e+04 -1.317421000000000042e+01 4.170000000000000095e-03
5.781326692000000185e+04 -1.317812000000000161e+01 6.490000000000000976e-03
5.781524487000000227e+04 -1.317152000000000100e+01 1.660000000000000234e-03
5.781619784999999683e+04 -1.317181000000000068e+01 1.619999999999999912e-03
5.781821712999999727e+04 -1.317154000000000025e+01 5.629999999999999588e-03
5.781922185000000172e+04 -1.317593999999999888e+01 1.919999999999999832e-03
5.782717967000000499e+04 -1.316600999999999999e+01 5.629999999999999588e-03
5.782823374999999942e+04 -1.314512999999999820e+01 3.919999999999999873e-03
5.783119253999999637e+04 -1.316081000000000145e+01 2.010000000000000068e-03
5.783612984999999753e+04 -1.315927000000000113e+01 9.940000000000000918e-03
5.783718712000000232e+04 -1.313654999999999973e+01 4.959999999999999999e-03
5.784010115000000224e+04 -1.313509999999999955e+01 2.480000000000000000e-03
5.784307774000000063e+04 -1.313357000000000063e+01 2.560000000000000209e-03
5.784418136000000231e+04 -1.313542000000000165e+01 3.520000000000000125e-03
5.784513497999999527e+04 -1.314649000000000001e+01 1.860000000000000108e-03
5.784714232999999513e+04 -1.313216000000000072e+01 2.399999999999999790e-03
5.784908408999999665e+04 -1.312886000000000131e+01 2.959999999999999958e-03
5.785805690000000322e+04 -1.312180999999999997e+01 3.570000000000000256e-03
5.785914318999999523e+04 -1.310957000000000150e+01 5.629999999999999588e-03
5.786218786000000546e+04 -1.310781000000000063e+01 2.039999999999999713e-03
5.786403315000000293e+04 -1.311318999999999946e+01 4.289999999999999543e-03
5.786514387000000715e+04 -1.310102999999999973e+01 1.669999999999999827e-03
5.786601097999999183e+04 -1.310076000000000107e+01 1.699999999999999905e-03
5.786701215000000229e+04 -1.308807999999999971e+01 3.670000000000000085e-03
5.786800705000000016e+04 -1.309298000000000073e+01 2.030000000000000120e-03
5.786900967999999557e+04 -1.308244000000000007e+01 2.279999999999999909e-03
5.787100767999999516e+04 -1.308730000000000082e+01 5.629999999999999588e-03
5.787200677999999607e+04 -1.308639999999999937e+01 6.250000000000000347e-03
5.787301905000000261e+04 -1.310060000000000002e+01 5.629999999999999588e-03
5.787400197999999364e+04 -1.307995000000000019e+01 3.200000000000000153e-03
5.787599687000000267e+04 -1.308766999999999925e+01 2.480000000000000000e-03
5.787700121000000217e+04 -1.309433999999999898e+01 2.680000000000000090e-03
5.788201965000000200e+04 -1.308981999999999957e+01 1.038999999999999993e-02
5.788909098999999696e+04 -1.309009999999999962e+01 2.380000000000000171e-03
5.789407822000000306e+04 -1.309060999999999986e+01 2.039999999999999713e-03
5.789507654999999795e+04 -1.309926000000000101e+01 1.919999999999999832e-03
5.790802472000000125e+04 -1.309334999999999916e+01 3.249999999999999851e-03
5.790900587999999698e+04 -1.309631000000000078e+01 2.760000000000000300e-03
5.791001757000000362e+04 -1.308758000000000088e+01 2.730000000000000222e-03
5.792195947999999771e+04 -1.310379999999999967e+01 5.409999999999999878e-03
5.792396413999999641e+04 -1.309146000000000143e+01 2.069999999999999792e-03
5.792497785000000295e+04 -1.310177999999999976e+01 1.979999999999999989e-03
