3.003982695056619789e+01 9.811933152406639636e+01 5.498757439580630457e-01
3.004150013477312697e+01 9.826985666849564893e+01 5.114483017745748983e-01
3.019965629509075455e+01 1.006099078568494747e+02 5.489631087584394553e-01
3.099287115255820524e+01 9.913297488815224767e+01 5.470519680780934202e-01
3.130796587032083522e+01 9.685870638914957453e+01 5.337522076260210468e-01
3.171855948057072894e+01 9.416457532588256640e+01 5.383029575906993491e-01
3.188501940565208059e+01 9.077948573553685208e+01 5.095423038515893843e-01
3.191411340372773253e+01 9.233889439519380460e+01 5.190060516508129274e-01
3.197618349687527939e+01 9.324893971236318180e+01 5.296082173178735530e-01
3.230227623765218681e+01 9.428724727650335069e+01 5.247514207628983796e-01
3.230553815595303746e+01 9.397256377055020948e+01 5.065563107554167388e-01
3.269464178610549965e+01 9.794954468498156075e+01 5.431117985753532995e-01
3.286949079744979940e+01 9.219275135349484174e+01 5.205265659784235055e-01
3.327434960571866895e+01 9.293034471461257340e+01 5.440789585849118426e-01
3.343050283552622659e+01 9.286843818197728240e+01 5.071262140324979129e-01
3.379104018860777359e+01 8.997096643636271551e+01 5.394287356838970426e-01
3.397601638525448209e+01 9.170067068800005927e+01 5.220619585808926599e-01
3.419527368156300895e+01 8.951195046042825254e+01 5.169003909129281649e-01
3.421093392995597071e+01 9.099946685577188532e+01 5.219569647649860977e-01
3.480727121159171844e+01 8.850074056166000958e+01 5.256968557576255918e-01
3.529519880394941822e+01 9.210517245597831959e+01 5.487890161555272206e-01
3.531639002884156042e+01 9.217718243924878152e+01 5.358115179004687700e-01
3.564439684697199340e+01 9.035767845531395892e+01 5.205802891201422034e-01
3.571651897800848019e+01 8.994080679844174142e+01 5.092103129986135235e-01
3.571965895369919508e+01 9.126025183363283588e+01 5.042469730549914431e-01
3.577744540212835034e+01 8.950870809182399057e+01 5.400734685359651621e-01
3.647457155018781805e+01 8.612849388776844251e+01 5.248383638338575130e-01
3.669825323812256812e+01 8.771323704541713084e+01 5.239317259144924410e-01
3.713191739434679306e+01 8.473016218422485224e+01 5.041220251707694278e-01
3.755512603458023335e+01 8.069237058024260989e+01 5.391662253679018191e-01
3.776389417935008197e+01 8.113579042255068430e+01 5.078822305533545745e-01
3.811187189256261121e+01 8.101018886394551544e+01 5.270484404254935917e-01
3.827700551295064457e+01 7.826230156977828756e+01 5.287685471665914960e-01
3.875757381847960659e+01 7.295580928081486149e+01 5.218536991555188242e-01
3.878201825415055737e+01 7.130210665773753931e+01 5.071816568866471808e-01
3.902728595130580658e+01 6.864773216763917674e+01 5.377368592627302935e-01
3.920080690281859148e+01 6.725773392870479483e+01 5.186273031002035516e-01
3.957159428466577822e+01 6.775568014007076556e+01 5.135799782434836702e-01
3.969004726993894394e+01 6.473232641024711143e+01 5.429414709539991390e-01
3.978845201303246171e+01 6.619869280735207440e+01 5.204806627072794400e-01
4.004526488320682631e+01 7.015490943765944110e+01 5.024396486011352136e-01
4.018691575659026682e+01 7.120663751200643787e+01 5.152105629034282597e-01
4.033102914958642771e+01 6.904136324758339072e+01 5.106042641978444374e-01
4.078852131645340506e+01 6.693519646388358524e+01 5.292193640400356669e-01
4.081583082644890226e+01 6.590140052843231899e+01 5.022605360242625716e-01
